time,read_ops,read_ops_per_sec,avg_read_latency,write_ops,write_ops_per_sec,avg_write_latency,read_errors,write_errors,memtable_size
3.36447475,3165988,941005.1301469866,114,3164470,940553.9453075106, 96, 0, 0, 57228
3.465753667,3269845,943472.9972688506,113,3269058,943245.9182333457, 96, 0, 0, 19632
3.568274792,3374034,945564.5085307095,113,3372974,945267.4462073772, 96, 0, 0, 4157054
3.670225042,3470319,945533.0287073988,113,3469123,945207.1631306797, 96, 0, 0, 3788288
3.772375292,3560663,943878.2529275457,113,3559475,943563.3319803856, 96, 0, 0, 3188338
3.873654083,3652862,943001.6004864831,113,3652491,942905.825285071, 96, 0, 0, 2694182
3.975912,3745096,941946.4012281962,113,3744901,941897.3558770919, 97, 0, 0, 2175848
4.077764958,3839544,941580.5078385784,114,3838683,941369.3627606086, 97, 0, 0, 1711600
4.179779708,3932028,940726.1326414383,114,3931070,940496.9339594679, 97, 0, 0, 1192940
4.28209375,4028860,940862.165850526,114,4027997,940660.6289271459, 97, 0, 0, 853932
4.3836525,4121257,940142.2672075398,114,4119742,939796.6649956857, 97, 0, 0, 308900
4.484920042,4219810,940888.5689115258,114,4218359,940565.0402897417, 97, 0, 0, 37524
4.587420583,4325009,942797.5747476825,113,4323156,942393.6440492707, 97, 0, 0, 10316
4.688950792,4423941,943482.0701355742,113,4421556,942973.4275616173, 97, 0, 0, 3927360
4.79146525,4520100,943364.8715285998,113,4517746,942873.581312105, 97, 0, 0, 3558846
4.893393458,4612394,942575.7482181193,113,4610455,942179.4996808531, 97, 0, 0, 3052848
4.994324,4705587,942186.9706490809,113,4703528,941774.7026424397, 97, 0, 0, 2561108
5.095840667,4800927,942126.5918085268,113,4799130,941773.9512694227, 97, 0, 0, 2169266
5.1983225,4895775,941799.0130469974,113,4893746,941408.6948241476, 97, 0, 0, 1738056
5.299958125,4989818,941482.5329398239,113,4987651,941073.6617848278, 97, 0, 0, 1279750
5.401489375,5085060,941418.1250703655,113,5082876,941013.79214506, 97, 0, 0, 873024
5.502780875,5180050,941351.3126669795,113,5178420,941055.0988003861, 97, 0, 0, 479136
5.605180917,5276609,941380.6758665949,113,5274458,940996.9237572782, 97, 0, 0, 105278
5.706309167,5379271,942688.3196425309,113,5377861,942441.2247237779, 97, 0, 0, 20120
5.80824575,5484498,944260.6659678613,113,5482796,943967.6342895787, 97, 0, 0, 3650
5.912857917,5584872,944530.0527081818,113,5584013,944384.7760903334, 97, 0, 0, 4029782
6.015514875,5676638,943666.1895046848,113,5675396,943459.7233873517, 97, 8, 0, 3471024
6.11771075,5772669,943599.5319000658,113,5771859,943467.1294323617, 97, 8, 0, 3113888
6.220591833,5863214,942549.2231938246,113,5861645,942296.9963893465, 97, 8, 0, 2492162
6.322769708,5958715,942421.6403865899,113,5956971,942145.811899939, 97, 8, 0, 2090038
6.424800125,6045744,941001.102349468,114,6044169,940755.9585365311, 97, 55, 0, 1363614
6.526697875,6141602,940996.8283540319,114,6140085,940764.3984133401, 97, 55, 0, 985656
6.629530792,6235317,940536.6979401157,114,6234134,940358.2539390067, 97, 55, 0, 531904
6.731641375,6329725,940294.4463897559,114,6327969,940033.5887619979, 97, 55, 0, 70374
6.832862667,6433390,941536.5584721477,113,6432147,941354.6435031841, 97, 55, 0, 16654
6.935578958,6539001,942819.7760559617,113,6537169,942555.6308402423, 97, 55, 0, 4140
7.038835667,6637580,942994.0282764098,113,6635066,942636.8669334073, 97, 55, 0, 3898520
7.141040833,6730428,942499.5819793543,113,6727085,942031.4429393769, 97, 78, 0, 3364528
7.243450083,6822467,941880.8608914106,113,6818108,941279.0758373202, 97, 78, 0, 2791170
7.345407125,6916641,941627.9972364363,113,6912468,941059.8871332131, 97, 78, 0, 2350438
7.447337375,7010444,941335.6273523193,113,7006277,940776.0985180291, 97, 78, 0, 1887748
7.549509917,7103998,940987.9685041812,113,7099395,940378.260052824, 97, 110, 0, 1397878
7.6524745,7200300,940911.3352811564,113,7195452,940277.8147120908, 97, 117, 0, 1024450
7.754428292,7291450,940294.9805496763,114,7285888,939577.7129716476, 97, 140, 0, 426940
7.855841625,7388470,940506.4858343551,114,7382386,939732.0303029913, 97, 140, 0, 71400
7.956778792,7492361,941632.43642428,113,7486519,940898.2197076015, 97, 140, 0, 15514
8.058796542,7593630,942278.4109791465,113,7587171,941476.9265433082, 97, 189, 0, 4023192
8.161286667,7690396,942301.908239048,113,7683722,941484.1450269081, 97, 189, 0, 3669776
8.26326875,7781245,941666.6981816366,113,7774649,940868.4668521764, 97, 201, 0, 3093322
8.364067833,7875600,941599.2501791083,113,7868873,940794.9764531758, 97, 201, 0, 2646268
8.465676583,7970960,941562.0738461182,113,7963927,940731.3074057697, 97, 201, 0, 2233018
8.568575708000001,8068743,941666.7687800978,113,8061597,940832.7912039497, 97, 217, 0, 1924374
8.671574125,8164541,941529.2866449435,113,8157737,940744.6540163204, 97, 217, 0, 1554130
8.774115292,8260846,941501.8751271727,113,8253857,940705.3275816472, 97, 217, 0, 1184212
8.876284833,8353582,941112.431289191,113,8345990,940257.1184930338, 97, 232, 0, 654878
8.977297625,8447143,940944.9650501033,113,8439025,940040.6840137485, 97, 232, 0, 161428
9.078141875,8549957,941817.9532471781,113,8541207,940854.0996171642, 97, 245, 0, 29126
9.17964275,8654327,942773.8350710871,113,8646062,941873.4732351104, 97, 247, 0, 7638
9.280611042,8752707,943117.5340060113,113,8744474,942230.415694217, 97, 291, 0, 3923192
9.383147708,8849341,943110.0602258579,113,8840391,942156.2225289015, 97, 299, 0, 3544520
9.485448125,8940771,942577.6075286902,113,8931601,941610.8635352429, 97, 299, 0, 2978572
9.587368792,9037757,942673.3440713563,113,9028017,941657.4240403958, 97, 333, 0, 2619492
9.689022958,9133465,942661.0959218247,113,9122871,941567.6936204861, 97, 333, 0, 2199110
9.791447792,9226256,942276.9947809165,113,9215861,941215.354028617, 97, 333, 0, 1703504
9.893033958,9320642,942141.9192100179,113,9310114,941077.7360641098, 97, 362, 0, 1258540
9.99515725,9414236,941879.7288056674,113,9404490,940904.6566025763, 97, 398, 0, 818016
10.097364333,9419071,932824.7143877719,113,9409259,931852.975657108, 97, 398, 0, 1003900
