time,read_ops,read_ops_per_sec,avg_read_latency,write_ops,write_ops_per_sec,avg_write_latency,read_errors,write_errors,memtable_size
0,0,0,0,0,0, 0, 0, 0, 0
0.102461958,72116,703831.9529283248,141,72090,703578.2002135855, 141, 0, 0, 3160254
0.2035615,95614,469705.715471737,149,96023,471714.93627233047, 184, 0, 0, 9070
0.304622041,95634,313943.13978744566,169,96049,315305.4837551955, 184, 0, 0, 10206
0.40563525,95665,235839.95720293047,230,96079,236860.57856165114, 183, 0, 0, 11512
0.506537291,95697,188923.89899088396,305,96114,189747.13551741248, 183, 0, 0, 13040
0.608419166,95736,157352.04502088286,441,96150,158032.4969578621, 183, 0, 0, 14616
0.708999625,95857,135200.35359680196,1039,96246,135749.01397162233, 183, 0, 0, 18812
0.809701,95925,118469.65731794824,1249,96296,118927.85114505231, 183, 0, 0, 21008
0.910594208,96356,105816.61859197769,1524,96733,106230.63396423448, 182, 0, 0, 40142
1.011516708,96512,95413.15455957846,1614,96877,95773.99882157952, 182, 0, 0, 46446
1.112648625,96693,86903.4462699309,1750,97037,87212.61844906338, 182, 0, 0, 53452
1.213830625,96880,79813.44184655088,1922,97241,80110.84742568593, 181, 0, 0, 62386
1.3153380000000001,97104,73824.37061804645,2197,97483,74112.50948425423, 181, 0, 0, 72994
1.415742291,97302,68728.61015635225,2398,97691,69003.37767758328, 180, 0, 0, 82100
1.516821791,97453,64248.153987655896,2562,97849,64509.22618634769, 180, 0, 0, 89028
1.617879833,97667,60367.27698057659,2791,98086,60626.25789587922, 180, 0, 0, 99404
1.718532291,97873,56951.50478845439,2963,98308,57204.62775988653, 179, 0, 0, 109126
1.819610458,98066,53893.95272424841,3195,98525,54146.20451692303, 179, 0, 0, 118638
1.9206038749999998,98276,51169.322981814774,3386,98758,51420.28571612666, 179, 0, 0, 128834
2.021737458,98503,48721.95428255254,3579,98996,48965.80394663687, 178, 0, 0, 139224
2.12248875,98657,46481.75402578694,3756,99165,46721.0956948535, 178, 0, 0, 146622
2.223571666,98849,44455.054681381254,3942,99387,44697.00775544961, 177, 0, 0, 156332
2.3245655,99092,42628.18148165754,4185,99652,42869.08671749624, 177, 0, 0, 167930
2.425507041,99247,40918.04242261938,4358,99810,41150.15883806705, 177, 0, 0, 174852
2.526732375,99387,39334.201351656804,4540,99940,39553.06109536037, 176, 0, 0, 180548
2.6275589999999998,99588,37901.33732487073,4732,100140,38111.41824027548, 176, 0, 0, 189314
2.72853175,99774,36566.919186481886,4959,100287,36754.932391752445, 176, 0, 0, 195760
2.829531916,99966,35329.51843897844,5164,100458,35503.39878901723, 175, 0, 0, 203242
2.930663625,100136,34168.370312372506,5327,100634,34338.29769528736, 175, 0, 0, 210952
3.031610375,100351,33101.54920551095,5522,100824,33257.57189361776, 175, 0, 0, 219260
3.132701041,100516,32086.049286054425,5687,100987,32236.39877482966, 175, 0, 0, 226380
3.233652416,100733,31151.461889217473,5898,101211,31299.282353048053, 174, 0, 0, 236186
3.33475325,100961,30275.403435021766,6132,101432,30416.6432703829, 174, 0, 0, 245852
3.436176791,101164,29440.860046831043,6276,101644,29580.550181883817, 173, 0, 0, 255138
3.536603291,101389,28668.46848726749,6479,101867,28803.626422910547, 173, 0, 0, 264886
3.637722583,101567,27920.49082429989,6628,102040,28050.51723208878, 173, 0, 0, 272456
3.739037375,101778,27220.375137330633,6825,102258,27348.750425368507, 172, 0, 0, 281988
3.839618958,101981,26560.187642453035,6994,102474,26688.585800028755, 172, 0, 0, 291448
3.940514166,102160,25925.550752099494,7181,102665,26053.706616721753, 172, 0, 0, 299806
4.0416735,102456,25349.895284713126,7400,103014,25487.956906959458, 171, 0, 0, 315082
4.143077625,102668,24780.61221457322,7564,103261,24923.742528237086, 171, 0, 0, 325908
4.24363075,102872,24241.50593215491,7751,103477,24384.072530344445, 170, 0, 0, 335358
4.344499583,103027,23714.353755066295,7930,103640,23855.4517085334, 170, 0, 0, 342494
4.445896291,103255,23224.788263510123,8100,103920,23374.364402149746, 170, 0, 0, 354764
4.5467395,103494,22762.24534086459,8288,104174,22911.803062392293, 169, 0, 0, 365900
