time,read_ops,read_ops_per_sec,avg_read_latency,write_ops,write_ops_per_sec,avg_write_latency,read_errors,write_errors,memtable_size
7.072972625,90972,12861.918859752408,14612,91200,12894.154245365822, 194, 0, 0, 162470
7.173981667,91014,12686.678642999661,14842,91226,12716.229875472862, 194, 0, 0, 163706
7.2749385,91077,12519.28109082984,15122,91287,12548.147314235028, 194, 0, 0, 166612
7.376186209,91120,12353.26731432303,15365,91317,12379.97488303376, 194, 0, 0, 168038
7.477038834,91163,12192.39354294358,15581,91361,12218.874614447403, 194, 0, 0, 170144
7.578318459,91203,12034.727821669654,15779,91394,12059.931301971166, 194, 0, 0, 171726
7.6790284589999995,91250,11883.013650386056,15962,91441,11907.886588547413, 194, 0, 0, 173970
7.780063792,91300,11735.122287028158,16189,91499,11760.700483469764, 194, 0, 0, 176740
7.880957834,91350,11591.230650403706,16424,91539,11615.212506921782, 194, 0, 0, 178648
7.989644667,91387,11438.180771350191,16592,91574,11461.58606755471, 193, 0, 0, 180320
8.089949917,91419,11300.317175993217,16743,91609,11323.803106307907, 193, 0, 0, 181988
8.191499875,91460,11165.232423323452,16969,91650,11188.427198749117, 193, 0, 0, 183938
8.292214917,91510,11035.652225124304,17211,91698,11058.324092879995, 193, 0, 0, 186232
8.393101459,91545,10907.171853836635,17391,91723,10928.379747112978, 193, 0, 0, 187426
8.49419075,91586,10782.192523755133,17613,91774,10804.325297262722, 193, 0, 0, 189858
8.595083375,91623,10659.93149833756,17842,91815,10682.269850581875, 193, 0, 0, 191820
8.695996167,91675,10542.207958634212,18091,91870,10564.632071554131, 193, 0, 0, 194448
8.797111125,91740,10428.423455887627,18391,91934,10450.476149919044, 193, 0, 0, 197498
8.898123792,91792,10315.882555210916,18625,91995,10338.696353349183, 193, 0, 0, 200416
8.998954542,91844,10206.074446908791,18863,92043,10228.188126789184, 192, 0, 0, 202708
9.100419542,91886,10096.897134899147,19036,92072,10117.335753046538, 192, 0, 0, 204094
9.200974667,91914,9989.593855709287,19151,92096,10009.374368816529, 192, 0, 0, 205240
9.302088084,91952,9885.0923759969,19357,92113,9902.400317885445, 192, 0, 0, 206054
9.403002959,91989,9782.938535816747,19520,92143,9799.316282444233, 192, 0, 0, 207492
9.504053917,92025,9682.710220676876,19709,92175,9698.492959422885, 192, 0, 0, 209024
9.605390209,92074,9585.659509566729,19958,92229,9601.796282423158, 192, 0, 0, 211606
9.706585709,92119,9490.360746991268,20190,92291,9508.080675002671, 192, 0, 0, 214568
9.806995084,92174,9398.801489192221,20456,92326,9414.3006302337, 192, 0, 0, 216238
9.908673125,92229,9307.906198591045,20707,92412,9326.374867169716, 192, 0, 0, 220346
10.009107584,92272,9218.803896912934,20890,92453,9236.887427185835, 192, 0, 0, 222300
